hello :-)!	Time Interval: 1479086849.711410	Running Time: 0.000000
[(0.7448572516441345,), (-0.9712132811546326,), (-1.39549720287323,)]	Time Interval: 0.008951	Running Time: 12.749239
[(0.7445123791694641,), (-0.986869215965271,)]	Time Interval: 0.007565	Running Time: 12.756804
[(0.7443724274635315,), (-1.0023385286331177,)]	Time Interval: 0.002018	Running Time: 12.758822
[(-1.4023150205612183,), (0.7444626688957214,), (-1.0177385807037354,)]	Time Interval: 0.006761	Running Time: 12.765583
[(-1.4056402444839478,), (0.7445551156997681,), (-1.0330846309661865,)]	Time Interval: 0.007999	Running Time: 12.773582
[(-1.408994197845459,), (0.7445542216300964,), (-1.0480808019638062,)]	Time Interval: 0.008122	Running Time: 12.781704
[(-1.4124523401260376,), (0.7444438934326172,), (-1.0631589889526367,)]	Time Interval: 0.008610	Running Time: 12.790314
[(-1.4154294729232788,), (0.7441082000732422,), (-1.0785589218139648,)]	Time Interval: 0.008546	Running Time: 12.798860
[(-1.418415904045105,), (0.7443328499794006,), (-1.0933929681777954,)]	Time Interval: 0.008277	Running Time: 12.807137
[(-1.422147274017334,), (0.7436963319778442,), (-1.1089861392974854,)]	Time Interval: 0.008349	Running Time: 12.815486
[(-1.4259896278381348,), (0.7434446215629578,), (-1.1239006519317627,)]	Time Interval: 0.007967	Running Time: 12.823453
[(-1.4269465208053589,), (0.7432956099510193,), (-1.1380853652954102,)]	Time Interval: 0.008783	Running Time: 12.832236
[(-1.4294757843017578,), (0.743523120880127,), (-1.1527736186981201,)]	Time Interval: 0.008427	Running Time: 12.840663
[(-1.4327728748321533,), (0.7431319952011108,), (-1.1669234037399292,)]	Time Interval: 0.007802	Running Time: 12.848465
[(-1.435431718826294,), (0.7436224818229675,), (-1.1811832189559937,)]	Time Interval: 0.008316	Running Time: 12.856781
[(-1.4379982948303223,), (0.7429138422012329,), (-1.195895791053772,)]	Time Interval: 0.009376	Running Time: 12.866157
[(-1.4402964115142822,), (0.7427802085876465,), (-1.2102696895599365,)]	Time Interval: 0.007896	Running Time: 12.874053
[(-1.4402964115142822,), (0.7427802085876465,), (-1.2102696895599365,)]	Time Interval: 0.007848	Running Time: 12.881901
[(-1.4402964115142822,), (0.7427802085876465,), (-1.2102696895599365,)]	Time Interval: 0.008164	Running Time: 12.890065
[(-1.4402964115142822,), (0.7427802085876465,), (-1.2102696895599365,)]	Time Interval: 0.008663	Running Time: 12.898728
[(-1.4402964115142822,), (0.7427802085876465,), (-1.2102696895599365,)]	Time Interval: 0.008548	Running Time: 12.907276
[(-1.4402964115142822,), (0.7427802085876465,), (-1.2102696895599365,)]	Time Interval: 0.008207	Running Time: 12.915483
[(-1.4402964115142822,), (0.7427802085876465,), (-1.2102696895599365,)]	Time Interval: 0.008707	Running Time: 12.924190
[(-1.454933524131775,), (0.7424444556236267,), (-1.3102165460586548,)]	Time Interval: 0.007745	Running Time: 12.931935
[(-1.4561960697174072,), (0.7426584362983704,), (-1.3239318132400513,)]	Time Interval: 0.008281	Running Time: 12.940216
[(-1.4573242664337158,), (0.7427242398262024,), (-1.3375803232192993,)]	Time Interval: 0.008264	Running Time: 12.948480
[(-1.4573242664337158,), (0.7427242398262024,), (-1.3375803232192993,)]	Time Interval: 0.008060	Running Time: 12.956540
[(-1.4586936235427856,), (0.7426722645759583,), (-1.364349365234375,)]	Time Interval: 0.008646	Running Time: 12.965186
[(-1.4596611261367798,), (0.7425989508628845,), (-1.3783767223358154,)]	Time Interval: 0.008043	Running Time: 12.973229
[(-1.4598019123077393,), (0.7424631118774414,), (-1.3911635875701904,)]	Time Interval: 0.008841	Running Time: 12.982070
[(-1.460370659828186,), (0.7426357865333557,), (-1.404698133468628,)]	Time Interval: 0.023452	Running Time: 13.005522
[(-1.4574904441833496,), (0.743010401725769,), (-1.4166713953018188,)]	Time Interval: 0.002351	Running Time: 13.007873
[(-1.4577817916870117,), (0.7430127859115601,), (-1.4299166202545166,)]	Time Interval: 0.000038	Running Time: 13.007911
[(-1.4576820135116577,), (0.7433969974517822,), (-1.4428675174713135,)]	Time Interval: 0.007557	Running Time: 13.015468
[(-1.4575194120407104,), (0.7433338165283203,), (-1.455749750137329,)]	Time Interval: 0.007792	Running Time: 13.023260
[(-1.4573081731796265,), (0.7431807518005371,), (-1.4685395956039429,)]	Time Interval: 0.008336	Running Time: 13.031596
[(-1.457039713859558,), (0.7432931661605835,), (-1.481426477432251,)]	Time Interval: 0.008127	Running Time: 13.039723
[(-1.4568861722946167,), (0.7429051399230957,), (-1.495024561882019,)]	Time Interval: 0.008416	Running Time: 13.048139
[(-1.456701636314392,), (0.743486225605011,), (-1.5073386430740356,)]	Time Interval: 0.008433	Running Time: 13.056572
[(-1.456264853477478,), (0.7433422803878784,), (-1.5202560424804688,)]	Time Interval: 0.008256	Running Time: 13.064828
[(-1.456343412399292,), (0.7427768111228943,), (-1.533326268196106,)]	Time Interval: 0.008251	Running Time: 13.073079
[(-1.457170844078064,), (0.742694616317749,), (-1.5469629764556885,)]	Time Interval: 0.008920	Running Time: 13.081999
[(-1.456710934638977,), (0.7427738904953003,), (-1.5598281621932983,)]	Time Interval: 0.007704	Running Time: 13.089703
[(-1.4554933309555054,), (0.7424783706665039,), (-1.5726784467697144,)]	Time Interval: 0.008399	Running Time: 13.098102
[(-1.454185962677002,), (0.7423755526542664,), (-1.584475040435791,)]	Time Interval: 0.008640	Running Time: 13.106742
[(-1.454185962677002,), (0.7423755526542664,), (-1.584475040435791,)]	Time Interval: 0.008318	Running Time: 13.115060
[(-1.4502462148666382,), (0.7426131963729858,), (-1.60964035987854,)]	Time Interval: 0.007940	Running Time: 13.123000
[(-1.4502462148666382,), (0.7426131963729858,), (-1.60964035987854,)]	Time Interval: 0.007923	Running Time: 13.130923
[(-1.4502462148666382,), (0.7426131963729858,), (-1.60964035987854,)]	Time Interval: 0.009187	Running Time: 13.140110
[(-1.4502462148666382,), (0.7426131963729858,), (-1.60964035987854,)]	Time Interval: 0.007946	Running Time: 13.148056
[(-1.4502462148666382,), (0.7426131963729858,), (-1.60964035987854,)]	Time Interval: 0.025796	Running Time: 13.173852
[(-1.4502462148666382,), (0.7426131963729858,), (-1.60964035987854,)]	Time Interval: 0.068316	Running Time: 13.242168
[(-1.4502462148666382,), (0.7426131963729858,), (-1.60964035987854,)]	Time Interval: 0.000059	Running Time: 13.242227
[(-1.434089183807373,), (0.7416950464248657,), (-1.6910971403121948,)]	Time Interval: 0.005129	Running Time: 13.247356
[(-1.4309159517288208,), (0.7418968081474304,), (-1.7027868032455444,)]	Time Interval: 0.000044	Running Time: 13.247400
[(-1.428087592124939,), (0.7415699362754822,), (-1.7142266035079956,)]	Time Interval: 0.000032	Running Time: 13.247432
[(-1.4280877113342285,), (0.7415699362754822,), (-1.7142266035079956,)]	Time Interval: 0.000032	Running Time: 13.247464
[(-1.4211881160736084,), (0.7415432333946228,), (-1.7367192506790161,)]	Time Interval: 0.000029	Running Time: 13.247493
[(-1.4179036617279053,), (0.7416033744812012,), (-1.7484546899795532,)]	Time Interval: 0.000031	Running Time: 13.247524
[(-1.4140188694000244,), (0.7417948246002197,), (-1.7599461078643799,)]	Time Interval: 0.000030	Running Time: 13.247554
[(-1.410817265510559,), (0.741722822189331,), (-1.7718312740325928,)]	Time Interval: 0.000030	Running Time: 13.247584
[(-1.4108173847198486,), (0.741722822189331,), (-1.7718312740325928,)]	Time Interval: 0.001766	Running Time: 13.249350
[(-1.4029757976531982,), (0.7416269183158875,), (-1.794707179069519,)]	Time Interval: 0.006613	Running Time: 13.255963
[(0.7416080236434937,)]	Time Interval: 0.008756	Running Time: 13.264719
[(-1.8063602447509766,)]	Time Interval: 0.007826	Running Time: 13.272545
[(0.7416080236434937,), (-1.8063602447509766,)]	Time Interval: 0.008216	Running Time: 13.280761
[(0.7416080236434937,), (-1.8063602447509766,)]	Time Interval: 0.001961	Running Time: 13.282722
[(0.7416080236434937,)]	Time Interval: 0.006940	Running Time: 13.289662
[(-1.8063602447509766,)]	Time Interval: 0.008333	Running Time: 13.297995
[(0.7416080236434937,), (-1.8063602447509766,)]	Time Interval: 0.008382	Running Time: 13.306377
[(0.7416080236434937,), (-1.8063602447509766,)]	Time Interval: 0.000053	Running Time: 13.306430
[(0.7416080236434937,)]	Time Interval: 0.007876	Running Time: 13.314306
[(-1.8063602447509766,)]	Time Interval: 0.009150	Running Time: 13.323456
[(0.7416080236434937,), (-1.8063602447509766,)]	Time Interval: 0.007427	Running Time: 13.330883
[(0.7416080236434937,), (-1.8063602447509766,)]	Time Interval: 0.001970	Running Time: 13.332853
[(0.7416080236434937,)]	Time Interval: 0.006192	Running Time: 13.339045
[(-1.8063602447509766,), (-1.352371335029602,), (0.7412038445472717,)]	Time Interval: 0.008942	Running Time: 13.347987
[(-1.9252376556396484,), (-1.3471620082855225,), (0.7411599159240723,)]	Time Interval: 0.008241	Running Time: 13.356228
[(-1.9373536109924316,), (-1.3418668508529663,), (0.7410265803337097,)]	Time Interval: 0.007984	Running Time: 13.364212
[(-1.9494686126708984,), (-1.3363590240478516,), (0.7410512566566467,)]	Time Interval: 0.008854	Running Time: 13.373066
[(-1.961535930633545,), (-1.3310681581497192,), (0.7411869764328003,)]	Time Interval: 0.007884	Running Time: 13.380950
[(-1.9738609790802002,), (-1.325222373008728,), (0.7413067817687988,)]	Time Interval: 0.008270	Running Time: 13.389220
[(-1.9853800535202026,), (-1.3196460008621216,), (0.7412030696868896,)]	Time Interval: 0.008514	Running Time: 13.397734
[(-1.9980440139770508,), (-1.3139394521713257,), (0.7408607602119446,)]	Time Interval: 0.008693	Running Time: 13.406427
[(-2.009941577911377,), (-1.3081331253051758,), (0.7410179972648621,)]	Time Interval: 0.007742	Running Time: 13.414169
[(-2.021869659423828,), (-1.3081331253051758,), (0.7410179972648621,)]	Time Interval: 0.009331	Running Time: 13.423500
[(-2.021869659423828,), (-1.3081331253051758,), (0.7410179972648621,)]	Time Interval: 0.010717	Running Time: 13.434217
[(-2.021869659423828,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.005271	Running Time: 13.439488
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008201	Running Time: 13.447689
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008321	Running Time: 13.456010
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008317	Running Time: 13.464327
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008233	Running Time: 13.472560
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008151	Running Time: 13.480711
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008275	Running Time: 13.488986
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008443	Running Time: 13.497429
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008550	Running Time: 13.505979
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008371	Running Time: 13.514350
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008130	Running Time: 13.522480
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008342	Running Time: 13.530822
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008997	Running Time: 13.539819
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.007943	Running Time: 13.547762
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.014547	Running Time: 13.562309
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.002982	Running Time: 13.565291
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.006952	Running Time: 13.572243
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008301	Running Time: 13.580544
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008842	Running Time: 13.589386
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.007938	Running Time: 13.597324
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008408	Running Time: 13.605732
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.009625	Running Time: 13.615357
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.007413	Running Time: 13.622770
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.007804	Running Time: 13.630574
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008535	Running Time: 13.639109
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008154	Running Time: 13.647263
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008204	Running Time: 13.655467
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008442	Running Time: 13.663909
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008465	Running Time: 13.672374
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.010088	Running Time: 13.682462
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.006531	Running Time: 13.688993
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008061	Running Time: 13.697054
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008387	Running Time: 13.705441
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008974	Running Time: 13.714415
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008315	Running Time: 13.722730
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.007838	Running Time: 13.730568
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008553	Running Time: 13.739121
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008575	Running Time: 13.747696
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008677	Running Time: 13.756373
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008036	Running Time: 13.764409
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.007832	Running Time: 13.772241
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008070	Running Time: 13.780311
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008514	Running Time: 13.788825
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008992	Running Time: 13.797817
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.007811	Running Time: 13.805628
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008314	Running Time: 13.813942
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008354	Running Time: 13.822296
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008689	Running Time: 13.830985
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.007760	Running Time: 13.838745
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008480	Running Time: 13.847225
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008114	Running Time: 13.855339
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008629	Running Time: 13.863968
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008327	Running Time: 13.872295
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008353	Running Time: 13.880648
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008488	Running Time: 13.889136
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008025	Running Time: 13.897161
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008484	Running Time: 13.905645
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.009510	Running Time: 13.915155
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.007192	Running Time: 13.922347
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008359	Running Time: 13.930706
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.008011	Running Time: 13.938717
[(-2.058506965637207,), (-1.2907310724258423,), (0.7413362264633179,)]	Time Interval: 0.009083	Running Time: 13.947800
